country_iso3,year,gdp
BRB,1999,2951822204.544325
BRB,2000,3059500000
BRB,2001,3054500000
BRB,2002,3106500000
BRB,2003,3209500000
BRB,2004,3444500000
BRB,2005,3819500000
BRB,2006,4217323400
BRB,2007,4675767950
BRB,2008,4790410400
BRB,2009,4466809600
BRB,2010,4534772750
BRB,2011,4662343500
BRB,2012,4622687600
BRB,2013,4693452700
BRB,2014,4711838650
BRB,2015,4738650450
BRB,2016,4848210350
BRB,2017,5000457800
BRB,2018,5128345200
BRB,2019,5367139250
BRB,2020,4779756550
BRB,2021,4945276000
BRB,2022,5840673700
BRB,2023,6393564189.61345
BLR,1992,9200000000
BLR,1993,16416666666.666666
BLR,1994,14952100840.336134
BLR,1995,13970425776.75489
BLR,1996,14756846153.846155
BLR,1997,14130585516.178738
BLR,1998,15221352698.894428
BLR,1999,12138243080.625751
BLR,2000,12736780455.15395
BLR,2001,12354820143.884892
BLR,2002,14594900944.765818
BLR,2003,17825444724.487755
BLR,2004,23141566292.94622
BLR,2005,30210091836.82945
BLR,2006,36961894281.34442
BLR,2007,45275711995.82495
BLR,2008,60752106347.12601
BLR,2009,50873167326.04142
BLR,2010,57231904542.87547
BLR,2011,61762382327.93193
BLR,2012,65685890438.89215
BLR,2013,75527558966.44727
BLR,2014,78812805039.07434
BLR,2015,56454889146.60878
BLR,2016,47723545321.25899
BLR,2017,54725302249.808784
BLR,2018,60031173807.719635
BLR,2019,64410122847.3508
BLR,2020,61371755326.2351
BLR,2021,69673747131.86996
BLR,2022,73775179924.60303
BLR,2023,71857382745.6066
BEL,1960,11810619368.387356
BEL,1961,12561701694.33192
BEL,1962,13436827166.51867
BEL,1963,14445805381.387213
BEL,1964,16168044450.25225
BEL,1965,17597783297.458344
BEL,1966,18894891312.297703
BEL,1967,20252508995.474495
BEL,1968,21654856965.428123
BEL,1969,24019653474.99587
BEL,1970,26706196046.79306
BEL,1971,29821661869.912018
BEL,1972,37209418018.51343
BEL,1973,47743801490.374664
BEL,1974,56033077879.03894
BEL,1975,65678189097.29078
BEL,1976,71113882967.60712
BEL,1977,82839905458.63815
BEL,1978,101246526194.44089
BEL,1979,116315456796.918
BEL,1980,126829314388.19148
BEL,1981,104730018470.23032
BEL,1982,92095926187.53313
BEL,1983,87184239053.25444
BEL,1984,83349530159.17342
BEL,1985,86268264148.37964
BEL,1986,120018787249.41304
BEL,1987,149394404105.8887
BEL,1988,162299103675.26056
BEL,1989,164221056511.05652
BEL,1990,205331747947.8513
BEL,1991,210510999409.33255
BEL,1992,234781652446.67505
BEL,1993,224721795708.95523
BEL,1994,244884129491.1985
BEL,1995,288025588396.2781
BEL,1996,279201433224.75574
BEL,1997,252708051420.83896
BEL,1998,258528339631.0291
BEL,1999,258245733221.46777
BEL,2000,236792460312.4711
BEL,2001,236746141604.3704
BEL,2002,258383599375.17697
BEL,2003,318082528506.5876
BEL,2004,369214712443.2056
BEL,2005,385714762230.0387
BEL,2006,408259840868.82294
BEL,2007,470922156309.4525
BEL,2008,517328087920.078
BEL,2009,483254171097.8122
BEL,2010,481420882905.0009
BEL,2011,523330354138.1333
BEL,2012,496152879924.7267
BEL,2013,521791015247.0603
BEL,2014,535390200131.0177
BEL,2015,462335574841.48413
BEL,2016,476062757356.9273
BEL,2017,502764720556.3538
BEL,2018,543299066998.90155
BEL,2019,535865804349.80304
BEL,2020,526021513474.2427
BEL,2021,600904461226.3469
BEL,2022,583613982019.263
BEL,2023,632216577075.1093
BLZ,1960,28072478.072478075
BLZ,1961,29964999.964999966
BLZ,1962,31857591.85759186
BLZ,1963,33750113.750113755
BLZ,1964,36194586.194586195
BLZ,1965,40110040.11004011
BLZ,1966,44450044.45004445
BLZ,1967,47431255.747674
BLZ,1968,44999910.00018
BLZ,1969,47399905.2001896
BLZ,1970,53339893.320213355
BLZ,1971,59074687.19618515
BLZ,1972,65998069.38476313
BLZ,1973,78214767.83014962
BLZ,1974,103160450.4458694
BLZ,1975,118194026.25157352
BLZ,1976,97094227.22924706
BLZ,1977,117650000
BLZ,1978,136300000
BLZ,1979,151800000
BLZ,1980,197938222.43
BLZ,1981,196089854.655
BLZ,1982,182206326.985
BLZ,1983,192103185.955
BLZ,1984,214381949.02
BLZ,1985,212643742.665
BLZ,1986,231638320.535
BLZ,1987,281082558.58500004
BLZ,1988,320093360.27
BLZ,1989,369133890.705
BLZ,1990,545686365.523175
BLZ,1991,594975697.04556
BLZ,1992,693625168.24559
BLZ,1993,750018765.3277149
BLZ,1994,769649509.4810951
BLZ,1995,816491620.228815
BLZ,1996,848205276.869645
BLZ,1997,870861115.17749
BLZ,1998,926550756.039735
BLZ,1999,996906468.694785
BLZ,2000,1134756760.6207051
BLZ,2001,1168127973.9434898
BLZ,2002,1240059540.093475
BLZ,2003,1303381860.756735
BLZ,2004,1394273990.600035
BLZ,2005,1468145956.19917
BLZ,2006,1584207353.220495
BLZ,2007,1699214298.9143949
BLZ,2008,1731921564.0667
BLZ,2009,1681473348.434685
BLZ,2010,1739070295.44027
BLZ,2011,1818831938.17757
BLZ,2012,1899503249.864295
BLZ,2013,2021757434.18064
BLZ,2014,2125125606.2572303
BLZ,2015,2194709309.242045
BLZ,2016,2240593542.975695
BLZ,2017,2266664817.08822
BLZ,2018,2292787335.624515
BLZ,2019,2386792476.106365
BLZ,2020,2047727810.06777
BLZ,2021,2424575179.378305
BLZ,2022,2830507575.6840954
BLZ,2023,3281500000
BEN,1960,226195578.43449736
BEN,1961,235668220.5082015
BEN,1962,236434954.038578
BEN,1963,253927697.25804955
BEN,1964,269819005.8781397
BEN,1965,289908680.4263955
BEN,1966,302925235.1519967
BEN,1967,306221953.10491055
BEN,1968,326323105.2647596
BEN,1969,330748244.5395739
BEN,1970,333627713.49443835
BEN,1971,335073027.54117006
BEN,1972,410331856.99121785
BEN,1973,504376074.1857087
BEN,1974,554654860.7025769
BEN,1975,676870140.3415287
BEN,1976,698408261.9222374
BEN,1977,750049778.8406903
BEN,1978,928843469.4317268
BEN,1979,1186231019.8204372
BEN,1980,1405251846.5404758
BEN,1981,1291120188.431039
BEN,1982,1267778670.359021
BEN,1983,1095348199.4391124
BEN,1984,1051134008.7897868
BEN,1985,1045712789.1488352
BEN,1986,1336102025.2776284
BEN,1987,1562412227.9005773
BEN,1988,1620246083.7947805
BEN,1989,1502294416.171286
BEN,1990,1959965330.1476505
BEN,1991,1986437796.5305347
BEN,1992,1695315305.7030787
BEN,1993,2274558082.7613525
BEN,1994,1598075943.867737
BEN,1995,2169627137.920696
BEN,1996,2361116449.393076
BEN,1997,2268301646.4670687
BEN,1998,2455092686.347117
BEN,1999,3677393998.7448583
BEN,2000,3519991440.4791317
BEN,2001,3666222635.138748
BEN,2002,4194342686.2178025
BEN,2003,5349258094.482386
BEN,2004,6190270380.498556
BEN,2005,6567654954.38903
BEN,2006,7034111314.888124
BEN,2007,8169048382.838754
BEN,2008,9787734526.23965
BEN,2009,9738626517.003197
BEN,2010,9535345015.78355
BEN,2011,10693321363.657408
BEN,2012,11141358115.899054
BEN,2013,12517845123.931498
BEN,2014,13284527846.908115
BEN,2015,11388160996.773785
BEN,2016,11821065853.38379
BEN,2017,12701655836.9467
BEN,2018,14262408089.926104
BEN,2019,14390708751.02496
BEN,2020,15686741883.93395
BEN,2021,17687623530.335533
BEN,2022,17425418044.290585
BEN,2023,19673284686.00226
BMU,1960,84466652.58889124
BMU,1961,89249985.12500247
BMU,1962,94149984.30833596
BMU,1963,96366650.60555825
BMU,1964,107566648.73889188
BMU,1965,114339050.28584763
BMU,1966,134173375.33543344
BMU,1967,155102980.0943505
BMU,1968,150000000
BMU,1969,164900000
BMU,1970,186300000
BMU,1971,211100000
BMU,1972,235400000
BMU,1973,269500000
BMU,1974,312600000
BMU,1975,345000000
BMU,1976,386300000
BMU,1977,447000000
BMU,1978,475800000
BMU,1979,517200000.00000006
BMU,1980,613299968
BMU,1981,739100032
BMU,1982,785500032
BMU,1983,889400000
BMU,1984,985699968
BMU,1985,1039500032
BMU,1986,1173500032
BMU,1987,1296499968
BMU,1988,1415100032
BMU,1989,1501500032
BMU,1990,1592400000
BMU,1991,1634900000
BMU,1992,1679900000
BMU,1993,1820359900
BMU,1994,1867160100
BMU,1995,2030750000
BMU,1996,2695390000
BMU,1997,2932827000
BMU,1998,3130748000
BMU,1999,3324433000
BMU,2000,3480219000
BMU,2001,3680483000
BMU,2002,3937228000
BMU,2003,4186524999.999999
BMU,2004,4484703000
BMU,2005,4868136000
BMU,2006,6144000000
BMU,2007,6767000000
BMU,2008,6980000000
BMU,2009,6656000000
BMU,2010,6634526000
BMU,2011,6312691000
BMU,2012,6378188000
BMU,2013,6465756000
BMU,2014,6413988000
BMU,2015,6654541000
BMU,2016,6899911000
BMU,2017,7142316000
BMU,2018,7225977000
BMU,2019,7423465000
BMU,2020,6887147000
BMU,2021,7286607000
BMU,2022,7827980000
BTN,1970,61812113.038288265
BTN,1971,66289450.3275192
BTN,1972,70139866.78900023
BTN,1973,78900289.31070651
BTN,1974,92901784.53590578
BTN,1975,86820762.46963988
BTN,1976,88461262.74036352
BTN,1977,97884433.75638136
BTN,1978,94086227.65383296
BTN,1979,105377995.18845576
BTN,1980,128669200.89101475
BTN,1981,139174178.05554134
BTN,1982,141439317.4098468
BTN,1983,156704289.9037103
BTN,1984,160423493.96259633
BTN,1985,163288815.32086912
BTN,1986,191218115.4884852
BTN,1987,242742766.35420284
BTN,1988,272298066.541674
BTN,1989,264798626.1625219
BTN,1990,287765007.10715
BTN,1991,240294286.0159245
BTN,1992,240233531.16046432
BTN,1993,225973692.83710003
BTN,1994,258954708.04853308
BTN,1995,290490983.81577843
BTN,1996,303408345.62007755
BTN,1997,352229076.70762706
BTN,1998,363458380.90334153
BTN,1999,399311199.5077601
BTN,2000,460733418.3992761
BTN,2001,496110225.7103072
BTN,2002,559345263.7083086
BTN,2003,651935430.314445
BTN,2004,735348490.4284352
BTN,2005,860391000.2216555
BTN,2006,942879878.5388786
BTN,2007,1255767964.004914
BTN,2008,1317517834.5991557
BTN,2009,1331343797.773081
BTN,2010,1673464261.2798216
BTN,2011,1938441288.7919033
BTN,2012,1939730676.1747935
BTN,2013,1913162477.220792
BTN,2014,2057330872.7315116
BTN,2015,2154921010.655577
BTN,2016,2322730512.468928
BTN,2017,2591358115.158436
BTN,2018,2583335723.321254
BTN,2019,2735683408.576508
BTN,2020,2457604042.409587
BTN,2021,2768802803.1814113
BTN,2022,2898227713.223154
BOL,1960,373250000
BOL,1961,406000000
BOL,1962,443916666.6666666
BOL,1963,478000000
BOL,1964,538583333.3333334
BOL,1965,598333333.3333334
BOL,1966,662500000
BOL,1967,748250000
BOL,1968,849333333.3333333
BOL,1969,920333333.3333333
BOL,1970,1006833333.3333333
BOL,1971,1084666666.6666667
BOL,1972,1286153846.1538465
BOL,1973,1263600000
BOL,1974,2101300000
BOL,1975,2405900000
BOL,1976,2733350000
BOL,1977,3229049999.9999995
BOL,1978,3760099999.999999
BOL,1979,4510500000
BOL,1980,4450368036.69452
BOL,1981,5778487836.53844
BOL,1982,5600385567.807593
BOL,1983,5414008064.034612
BOL,1984,6169304491.537309
BOL,1985,5377276656.904499
BOL,1986,3959383519.78036
BOL,1987,4347956337.833374
BOL,1988,4597611710.021265
BOL,1989,4715973437.393705
BOL,1990,4867582597.52327
BOL,1991,5343262457.102258
BOL,1992,5643868748.681265
BOL,1993,5734699488.849339
BOL,1994,5981222858.82727
BOL,1995,6715161732.22658
BOL,1996,7396949126.356853
BOL,1997,7925736821.450336
BOL,1998,8497494652.125457
BOL,1999,8285064434.568255
BOL,2000,8397855484.769085
BOL,2001,8141516928.394893
BOL,2002,7905485146.443515
BOL,2003,8082399639.543047
BOL,2004,8773451751.512096
BOL,2005,9549122905.328524
BOL,2006,11451844902.221363
BOL,2007,13120108008.34772
BOL,2008,16674276285.895582
BOL,2009,17339992193.732193
BOL,2010,19649723722.103382
BOL,2011,23963164696.591965
BOL,2012,27084497481.910275
BOL,2013,30659338885.672935
BOL,2014,32996188017.366135
BOL,2015,33000198248.914616
BOL,2016,33941126193.921852
BOL,2017,37508642170.767006
BOL,2018,40287647930.53545
BOL,2019,40895322850.94067
BOL,2020,36629843806.07815
BOL,2021,40406111693.198265
BOL,2022,44008282879.884224
BOL,2023,45849832906.413895
BIH,1990,7753478260.869566
BIH,1991,6122959183.67347
BIH,1992,4735044707.239689
BIH,1993,3630668949.832459
BIH,1994,1255802469.1358025
BIH,1995,1866572953.7366548
BIH,1996,2786045321.637427
BIH,1997,3671909673.044008
BIH,1998,4116774300.606705
BIH,1999,4686256363.047072
BIH,2000,5567772768.811885
BIH,2001,5800615466.266482
BIH,2002,6728220886.645462
BIH,2003,8498894359.386289
BIH,2004,10156541538.39903
BIH,2005,11222796336.542631
BIH,2006,12864841905.954311
BIH,2007,15778734264.37873
BIH,2008,19112796623.117504
BIH,2009,17613949091.229362
BIH,2010,17176315803.729836
BIH,2011,18644233537.109337
BIH,2012,17226735995.690475
BIH,2013,18179108530.526096
BIH,2014,18558733564.4692
BIH,2015,16404348871.443705
BIH,2016,17116926327.624697
BIH,2017,18326373366.110527
BIH,2018,20484053868.92458
BIH,2019,20482608755.378956
BIH,2020,20226036564.412888
BIH,2021,23672712242.214893
BIH,2022,24534663636.17784
BIH,2023,27054889362.885204
BWA,1960,30411413.655282825
BWA,1961,32902612.866485514
BWA,1962,35644956.64304291
BWA,1963,38091842.8546863
BWA,1964,41616347.79068649
BWA,1965,45788696.33439149
BWA,1966,51465655.39210832
BWA,1967,58642354.08967297
BWA,1968,66248441.418246634
BWA,1969,77361546.50675365
BWA,1970,96243233.66098373
BWA,1971,127448613.50506146
BWA,1972,164460914.97720063
BWA,1973,244124164.04221785
BWA,1974,306044207.5302034
BWA,1975,355168571.5367514
BWA,1976,372025093.0062732
BWA,1977,451624780.27459735
BWA,1978,590407374.4471157
BWA,1979,819870258.7830534
BWA,1980,1060889703.7537392
BWA,1981,1073812830.3005242
BWA,1982,1014945695.7192708
BWA,1983,1172230396.5809908
BWA,1984,1240822167.435706
BWA,1985,1114783342.7153945
BWA,1986,1392602163.538292
BWA,1987,1965226890.0455704
BWA,1988,2644554158.7279363
BWA,1989,3083822112.020233
BWA,1990,3790636324.447746
BWA,1991,3942876703.451844
BWA,1992,4146464586.616739
BWA,1993,4160129174.705694
BWA,1994,4259259604.156229
BWA,1995,4730599121.927042
BWA,1996,4847757217.758154
BWA,1997,5020265626.664892
BWA,1998,4790481509.176786
BWA,1999,5484263346.881052
BWA,2000,5788329609.157553
BWA,2001,5489608299.664453
BWA,2002,5438863982.886922
BWA,2003,7511582173.377239
BWA,2004,8957467706.535404
BWA,2005,9918907108.097015
BWA,2006,9919158482.410852
BWA,2007,10567270655.502705
BWA,2008,10730829116.410507
BWA,2009,10118459242.31832
BWA,2010,12637273429.133932
BWA,2011,15110643612.17291
BWA,2012,13907464500.148876
BWA,2013,14271738933.204172
BWA,2014,15470088500.74136
BWA,2015,13530748844.50496
BWA,2016,15082637184.04962
BWA,2017,16105155856.770824
BWA,2018,17031943186.13526
BWA,2019,16725908148.548136
BWA,2020,14960291105.931597
BWA,2021,18750946600.142258
BWA,2022,20321958850.03632
BWA,2023,19395765126.312748
BRA,1989,425595310393.455
BRA,1990,384959818181.81665
BRA,1991,342534090909.09094
BRA,1992,328191909882.2324
BRA,1993,368292034380.95984
BRA,1994,525369467295.7375
BRA,1995,769333050986.9048
BRA,1996,850426432991.7421
BRA,1997,883206179730.4618
BRA,1998,863710759256.4348
BRA,1999,599642024319.5311
BRA,2000,655448231983.5271
BRA,2001,559983634798.9812
BRA,2002,509795273806.7151
BRA,2003,558233745651.8737
BRA,2004,669289424806.307
BRA,2005,891633839853.1047
BRA,2006,1107626541710.7407
BRA,2007,1397114486471.384
BRA,2008,1695855083552.0544
BRA,2009,1666996438681.463
BRA,2010,2208837745214.2334
BRA,2011,2616156223977.466
BRA,2012,2465227803011.568
BRA,2013,2472819535742.7266
BRA,2014,2456043727198.8545
BRA,2015,1802212206904.6775
BRA,2016,1795693482652.5151
BRA,2017,2063514977334.3208
BRA,2018,1916933898038.3572
BRA,2019,1873288205186.4497
BRA,2020,1476107231194.106
BRA,2021,1670647399034.6658
BRA,2022,1951923942083.3196
BRA,2023,2173665655937.2737
BRN,1965,114039500.59126753
BRN,1966,132757528.04437448
BRN,1967,139029537.2433213
BRN,1968,160818235.86674595
BRN,1969,161210236.4416801
BRN,1970,179078929.315763
BRN,1971,197525767.79173467
BRN,1972,270822782.02667373
BRN,1973,433095526.6861359
BRN,1974,1073591623.999176
BRN,1975,1168304305.655126
BRN,1976,1423037167.087171
BRN,1977,1732721160.941215
BRN,1978,1941579358.1864755
BRN,1979,2803834158.481861
BRN,1980,4928806542.84871
BRN,1981,4366230382.848044
BRN,1982,4264202520.998586
BRN,1983,3844632166.773148
BRN,1984,3782553233.98105
BRN,1985,3523532486.4213805
BRN,1986,2358574402.606391
BRN,1987,2754485672.486435
BRN,1988,2690684124.874219
BRN,1989,2985532273.1659093
BRN,1990,3520487626.983895
BRN,1991,3701774188.880206
BRN,1992,4183632940.384918
BRN,1993,4105729020.6468534
BRN,1994,4087220218.8754544
BRN,1995,4734103536.46706
BRN,1996,5115454089.632854
BRN,1997,5197311972.069078
BRN,1998,4051142386.30212
BRN,1999,4600116699.1257
BRN,2000,6001282104.08228
BRN,2001,5601018684.249742
BRN,2002,5843368267.853911
BRN,2003,6557397070.22741
BRN,2004,7872202803.408771
BRN,2005,9531420027.79385
BRN,2006,11470464771.013
BRN,2007,12247677993.924765
BRN,2008,14393434224.759678
BRN,2009,10732595016.118176
BRN,2010,13707280259.97628
BRN,2011,18525128526.376625
BRN,2012,19048443340.773243
BRN,2013,18094321616.795853
BRN,2014,17097802752.87284
BRN,2015,12930291487.95813
BRN,2016,11400466356.389812
BRN,2017,12128183904.450096
BRN,2018,13566937673.796574
BRN,2019,13469235364.703176
BRN,2020,12005799653.983503
BRN,2021,14006496617.445808
BRN,2022,16681536466.7183
BRN,2023,15128292953.509842
BGR,1980,19839230769.23077
BGR,1981,19870000000
BGR,1982,19342000000
BGR,1983,16563666666.666668
BGR,1984,17594944444.444447
BGR,1985,17155421052.631578
BGR,1986,20249294117.64706
BGR,1987,28101000000
BGR,1988,22555941176.47059
BGR,1989,21988444444.444447
BGR,1990,20632090909.090908
BGR,1991,10943548387.096775
BGR,1992,10350515463.917526
BGR,1993,10832064941.653982
BGR,1994,9697416974.169744
BGR,1995,18991484420.359978
BGR,1996,12294964837.623465
BGR,1997,11316127378.96127
BGR,1998,15031055046.757534
BGR,1999,13627325461.174295
BGR,2000,13245990274.45809
BGR,2001,14183446025.738909
BGR,2002,16403043849.82968
BGR,2003,21144957990.468067
BGR,2004,26157743368.871613
BGR,2005,29868657858.008183
BGR,2006,34380536495.67393
BGR,2007,44432811756.47305
BGR,2008,54480684188.44424
BGR,2009,52023801230.120026
BGR,2010,50760929302.51474
BGR,2011,57737040780.015656
BGR,2012,54288135058.79262
BGR,2013,55852123989.95043
BGR,2014,57157782909.93072
BGR,2015,50811995688.67711
BGR,2016,53964253211.83995
BGR,2017,59309748166.11794
BGR,2018,66370132238.3914
BGR,2019,68881010245.54976
BGR,2020,70368758395.14104
BGR,2021,84041493015.66185
BGR,2022,90346169914.93486
BGR,2023,101584384672.78587
BFA,1960,330442815.8211856
BFA,1961,350247234.26071155
BFA,1962,379567099.24942166
BFA,1963,394040667.1063353
BFA,1964,410321644.96491134
BFA,1965,422916789.7482999
BFA,1966,433889766.239436
BFA,1967,450753923.5480476
BFA,1968,460442689.3763777
BFA,1969,478298645.39382035
BFA,1970,458404268.76197135
BFA,1971,482411179.1211782
BFA,1972,578595521.9901348
BFA,1973,674773569.8775476
BFA,1974,751133430.4493006
BFA,1975,939972703.4630206
BFA,1976,976547188.0547776
BFA,1977,1131224878.1886473
BFA,1978,1475583644.9361432
BFA,1979,1748480620.5239744
BFA,1980,1928719888.2068832
BFA,1981,1775842333.5704167
BFA,1982,1754450096.2372131
BFA,1983,1600278605.2546546
BFA,1984,1459880132.1410668
BFA,1985,1552493196.2842438
BFA,1986,2036303357.6811328
BFA,1987,2369834949.732339
BFA,1988,2616040478.9930944
BFA,1989,2615587733.973027
BFA,1990,3101300778.564138
BFA,1991,3135045584.08387
BFA,1992,3356692505.1826596
BFA,1993,3199536465.233282
BFA,1994,1895290637.0950437
BFA,1995,2379517975.2805634
BFA,1996,2586550595.4101324
BFA,1997,2447669101.9517813
BFA,1998,2804902367.146874
BFA,1999,3389566712.6603723
BFA,2000,2968370087.597594
BFA,2001,3190371080.947684
BFA,2002,3622350062.9605265
BFA,2003,4740768142.674943
BFA,2004,5451688537.6095915
BFA,2005,6146353173.349286
BFA,2006,6547419820.381131
BFA,2007,7625722836.768471
BFA,2008,9451435490.114674
BFA,2009,9450696873.343262
BFA,2010,10109619740.69942
BFA,2011,12080295977.563232
BFA,2012,12561015156.568283
BFA,2013,13444300485.841228
BFA,2014,13943016076.743608
BFA,2015,11832159315.62978
BFA,2016,12833363045.336657
BFA,2017,14106955615.344175
BFA,2018,15890066221.288244
BFA,2019,16032813501.663946
BFA,2020,17725010530.7894
BFA,2021,19643166853.66414
BFA,2022,18820219331.22608
BFA,2023,20324617838.967648
BDI,1960,195999990
BDI,1961,202999992
BDI,1962,213500006
BDI,1963,232749998
BDI,1964,260750008
BDI,1965,158994962.96296296
BDI,1966,165444571.42857143
BDI,1967,178297142.85714287
BDI,1968,183200000
BDI,1969,190205714.2857143
BDI,1970,242732571.42857143
BDI,1971,252842285.7142857
BDI,1972,246804571.42857143
BDI,1973,304339839.55214554
BDI,1974,345263492.06349206
BDI,1975,420986666.6666666
BDI,1976,448412753.6231884
